transaction_id,timestamp,user_id,amount,merchant_id,location,device_type,transaction_type,is_fraud,hour,day_of_week,is_weekend
TXN000259,2025-05-05 04:13:00,1046,7787.37,2023,Kolkata,Web,transfer,0,4,Monday,0
TXN000260,2025-05-31 01:30:00,1047,6793.83,2023,Kolkata,Android,top-up,0,1,Saturday,1
TXN000261,2025-05-28 12:50:00,1083,3986.36,2017,Mumbai,Android,transfer,0,12,Wednesday,0
TXN000262,2025-05-28 06:25:00,1049,4995.45,2035,Delhi,iOS,bill,0,6,Wednesday,0
TXN000263,2025-06-01 09:17:00,1078,2153.56,2018,Kolkata,Android,transfer,0,9,Sunday,1
TXN000264,2025-05-11 16:52:00,1022,749.78,2045,Kolkata,Android,bill,0,16,Sunday,1
TXN000265,2025-05-15 19:43:00,1070,7098.31,2034,Bangalore,iOS,top-up,0,19,Thursday,0
TXN000266,2025-06-02 21:26:00,1081,9273.97,2011,Bangalore,Web,top-up,0,21,Monday,0
TXN000267,2025-05-21 07:34:00,1017,2017.79,2015,Kolkata,Android,bill,0,7,Wednesday,0
TXN000268,2025-05-09 21:55:00,1070,3695.42,2008,Chennai,Android,transfer,0,21,Friday,0
TXN000269,2025-05-23 23:55:00,1092,9995.95,2030,Chennai,iOS,purchase,0,23,Friday,0
TXN000270,2025-05-21 04:39:00,1040,746.77,2041,Delhi,iOS,purchase,0,4,Wednesday,0
TXN000271,2025-06-03 12:40:00,1099,3451.7,2035,Chennai,Android,top-up,0,12,Tuesday,0
TXN000272,2025-05-22 14:10:00,1007,9108.02,2007,Chennai,Android,bill,0,14,Thursday,0
TXN000273,2025-06-02 01:56:00,1090,3233.38,2014,Bangalore,Web,bill,0,1,Monday,0
TXN000274,2025-05-15 19:42:00,1081,2513.55,2035,Bangalore,Android,bill,0,19,Thursday,0
TXN000275,2025-05-18 20:18:00,1082,943.35,2010,Chennai,Web,top-up,0,20,Sunday,1
TXN000276,2025-05-29 14:15:00,1077,6248.55,2021,Chennai,Android,transfer,0,14,Thursday,0
TXN000277,2025-05-25 07:56:00,1098,9485.98,2036,Bangalore,Web,top-up,0,7,Sunday,1
TXN000278,2025-05-31 13:58:00,1081,4171.7,2001,Kolkata,Web,bill,0,13,Saturday,1
TXN000279,2025-06-01 23:40:00,1031,3027.92,2043,Kolkata,iOS,purchase,0,23,Sunday,1
TXN000280,2025-05-09 03:14:00,1056,608.53,2026,Kolkata,iOS,top-up,0,3,Friday,0
TXN000281,2025-05-10 05:47:00,1091,1445.25,2020,Bangalore,iOS,top-up,0,5,Saturday,1
TXN000282,2025-05-07 21:13:00,1013,5154.65,2020,Mumbai,iOS,transfer,0,21,Wednesday,0
TXN000283,2025-06-01 23:34:00,1012,2486.71,2003,Bangalore,iOS,purchase,0,23,Sunday,1
TXN000284,2025-05-24 19:27:00,1020,8654.42,2020,Chennai,Web,bill,0,19,Saturday,1
TXN000285,2025-05-21 08:07:00,1065,1601.83,2029,Kolkata,iOS,purchase,0,8,Wednesday,0
TXN000286,2025-05-18 14:33:00,1064,9452.88,2029,Mumbai,Android,bill,0,14,Sunday,1
TXN000287,2025-05-12 15:46:00,1076,2820.75,2041,Kolkata,iOS,transfer,0,15,Monday,0
TXN000288,2025-05-08 15:08:00,1033,4314.97,2046,Bangalore,iOS,bill,0,15,Thursday,0
TXN000289,2025-05-15 16:46:00,1071,521.07,2012,Bangalore,Web,bill,0,16,Thursday,0
TXN000290,2025-05-16 17:25:00,1097,5047.51,2035,Bangalore,Web,transfer,0,17,Friday,0
TXN000291,2025-05-29 18:31:00,1047,975.85,2021,Chennai,iOS,top-up,0,18,Thursday,0
TXN000292,2025-05-12 23:43:00,1064,5096.13,2002,Delhi,Android,top-up,0,23,Monday,0
TXN000293,2025-05-06 18:03:00,1066,8041.62,2029,Mumbai,Web,top-up,0,18,Tuesday,0
TXN000294,2025-05-06 05:39:00,1020,6134.55,2025,Chennai,Web,bill,0,5,Tuesday,0
TXN000295,2025-05-15 02:11:00,1065,5078.08,2034,Kolkata,Web,bill,0,2,Thursday,0
TXN000296,2025-05-18 19:41:00,1042,176.2,2043,Delhi,iOS,bill,0,19,Sunday,1
TXN000297,2025-05-25 14:33:00,1088,7255.99,2040,Delhi,Web,purchase,0,14,Sunday,1
TXN000298,2025-05-24 06:09:00,1099,6559.35,2037,Chennai,Android,transfer,0,6,Saturday,1
TXN000299,2025-05-31 04:06:00,1080,1713.42,2046,Chennai,iOS,top-up,0,4,Saturday,1
TXN000300,2025-05-31 08:16:00,1073,2429.54,2044,Delhi,Android,transfer,0,8,Saturday,1
TXN000301,2025-05-05 22:21:00,1052,4193.62,2044,Mumbai,iOS,purchase,0,22,Monday,0
TXN000302,2025-05-17 10:15:00,1007,7361.01,2045,Mumbai,Web,top-up,0,10,Saturday,1
TXN000303,2025-05-21 19:11:00,1061,9981.25,2033,Kolkata,iOS,top-up,0,19,Wednesday,0
TXN000304,2025-05-22 03:43:00,1069,5335.94,2022,Bangalore,Web,purchase,0,3,Thursday,0
TXN000305,2025-05-26 18:35:00,1071,2472.73,2019,Mumbai,iOS,bill,0,18,Monday,0
TXN000306,2025-06-01 15:47:00,1062,6905.5,2020,Kolkata,iOS,bill,0,15,Sunday,1
TXN000307,2025-05-12 11:55:00,1069,5739.03,2024,Kolkata,iOS,top-up,0,11,Monday,0
TXN000308,2025-06-03 00:45:00,1091,2883.43,2005,Bangalore,iOS,bill,0,0,Tuesday,0
TXN000309,2025-05-13 01:02:00,1068,2147.73,2017,Chennai,Web,bill,0,1,Tuesday,0
TXN000310,2025-05-13 16:39:00,1075,6160.61,2015,Mumbai,Android,top-up,0,16,Tuesday,0
TXN000311,2025-06-02 20:08:00,1052,534.39,2021,Kolkata,Android,top-up,0,20,Monday,0
TXN000312,2025-05-13 03:47:00,1052,23614.53,2041,Kolkata,iOS,top-up,1,3,Tuesday,0
TXN000313,2025-06-02 03:24:00,1036,2879.58,2041,Delhi,Android,top-up,0,3,Monday,0
TXN000314,2025-05-17 03:09:00,1004,7233.95,2011,Kolkata,Android,transfer,0,3,Saturday,1
TXN000315,2025-05-07 23:29:00,1063,3975.98,2011,Bangalore,Android,transfer,0,23,Wednesday,0
TXN000316,2025-05-11 09:20:00,1042,6031.8,2018,Kolkata,Web,purchase,0,9,Sunday,1
TXN000317,2025-06-03 10:30:00,1064,1350.66,2029,Bangalore,Android,transfer,0,10,Tuesday,0
TXN000318,2025-05-21 12:17:00,1082,7313.88,2016,Mumbai,Android,bill,0,12,Wednesday,0
TXN000319,2025-05-29 04:32:00,1096,5682.13,2012,Mumbai,Web,purchase,0,4,Thursday,0
TXN000320,2025-05-16 22:25:00,1011,5157.65,2025,Delhi,Android,top-up,0,22,Friday,0
TXN000321,2025-05-14 14:00:00,1000,9358.9,2016,Kolkata,Android,purchase,0,14,Wednesday,0
TXN000322,2025-05-20 01:12:00,1038,9540.81,2037,Chennai,Android,bill,0,1,Tuesday,0
TXN000323,2025-05-30 07:26:00,1007,6930.76,2042,Delhi,iOS,bill,0,7,Friday,0
TXN000324,2025-05-14 10:18:00,1090,6863.88,2049,Bangalore,Web,transfer,0,10,Wednesday,0
TXN000325,2025-05-24 02:23:00,1047,9406.95,2039,Mumbai,Android,top-up,0,2,Saturday,1
TXN000326,2025-05-08 11:08:00,1077,4555.24,2023,Kolkata,Web,purchase,0,11,Thursday,0
TXN000327,2025-05-23 06:52:00,1027,8021.93,2048,Mumbai,Web,transfer,0,6,Friday,0
TXN000328,2025-05-11 16:21:00,1046,5286.45,2004,Chennai,Android,transfer,0,16,Sunday,1
TXN000329,2025-05-29 12:05:00,1025,9029.85,2036,Chennai,Android,top-up,0,12,Thursday,0
TXN000330,2025-05-10 11:14:00,1014,5208.21,2043,Mumbai,Web,purchase,0,11,Saturday,1
TXN000331,2025-05-13 01:45:00,1007,5108.65,2029,Mumbai,Web,purchase,0,1,Tuesday,0
TXN000332,2025-05-19 11:41:00,1059,586.79,2043,Bangalore,Web,transfer,0,11,Monday,0
TXN000333,2025-05-30 21:41:00,1095,8166.37,2013,Chennai,Android,transfer,0,21,Friday,0
TXN000334,2025-05-18 06:26:00,1069,7006.84,2003,Delhi,iOS,transfer,0,6,Sunday,1
TXN000335,2025-05-23 06:09:00,1017,1808.01,2049,Kolkata,iOS,purchase,0,6,Friday,0
TXN000336,2025-05-20 03:04:00,1048,9171.98,2024,Delhi,Web,top-up,0,3,Tuesday,0
TXN000337,2025-05-08 12:48:00,1022,3484.22,2034,Kolkata,Web,top-up,0,12,Thursday,0
TXN000338,2025-05-16 16:33:00,1000,2234.68,2048,Delhi,iOS,purchase,0,16,Friday,0
TXN000339,2025-05-21 12:21:00,1068,5449.01,2024,Mumbai,Android,purchase,0,12,Wednesday,0
TXN000340,2025-05-05 22:49:00,1092,2763.74,2048,Delhi,Android,purchase,0,22,Monday,0
TXN000341,2025-05-10 10:03:00,1002,9363.02,2015,Mumbai,Android,transfer,0,10,Saturday,1
TXN000342,2025-05-07 18:11:00,1086,4469.95,2045,Delhi,Android,transfer,0,18,Wednesday,0
TXN000343,2025-05-29 02:10:00,1027,2351.05,2048,Delhi,Android,bill,0,2,Thursday,0
TXN000344,2025-05-06 08:51:00,1073,9164.81,2020,Chennai,Web,bill,0,8,Tuesday,0
TXN000345,2025-05-28 05:32:00,1084,8763.82,2033,Mumbai,iOS,bill,0,5,Wednesday,0
TXN000346,2025-05-13 23:37:00,1075,5571.61,2047,Mumbai,Web,purchase,0,23,Tuesday,0
TXN000347,2025-05-26 04:31:00,1044,478.37,2041,Kolkata,Web,bill,0,4,Monday,0
TXN000348,2025-05-27 13:26:00,1038,4088.51,2024,Mumbai,Web,purchase,0,13,Tuesday,0
TXN000349,2025-05-17 07:28:00,1090,2261.19,2009,Kolkata,Android,purchase,0,7,Saturday,1
TXN000350,2025-05-19 11:13:00,1017,5577.29,2024,Mumbai,iOS,top-up,0,11,Monday,0
TXN000351,2025-05-07 20:26:00,1057,799.91,2023,Delhi,Web,top-up,0,20,Wednesday,0
TXN000352,2025-05-10 09:09:00,1077,3777.91,2038,Delhi,Android,top-up,0,9,Saturday,1
TXN000353,2025-05-28 04:48:00,1085,5879.96,2035,Mumbai,iOS,top-up,0,4,Wednesday,0
TXN000354,2025-05-21 02:59:00,1001,3336.31,2013,Mumbai,Web,transfer,0,2,Wednesday,0
TXN000355,2025-05-15 21:49:00,1031,7545.76,2044,Chennai,Web,top-up,0,21,Thursday,0
TXN000356,2025-05-11 11:17:00,1041,2400.92,2049,Bangalore,iOS,purchase,0,11,Sunday,1
TXN000357,2025-05-31 16:28:00,1033,3599.0,2023,Chennai,iOS,purchase,0,16,Saturday,1
TXN000358,2025-05-31 03:35:00,1060,9813.37,2048,Bangalore,Android,bill,0,3,Saturday,1
TXN000359,2025-05-08 18:57:00,1028,466.7,2047,Mumbai,Android,bill,0,18,Thursday,0
TXN000360,2025-05-26 00:25:00,1092,5844.48,2026,Bangalore,Android,top-up,0,0,Monday,0
TXN000361,2025-06-02 08:55:00,1031,3804.6,2031,Chennai,Web,bill,0,8,Monday,0
TXN000362,2025-05-22 22:32:00,1092,8217.7,2041,Kolkata,iOS,top-up,0,22,Thursday,0
TXN000363,2025-05-28 07:49:00,1017,3528.24,2046,Chennai,iOS,top-up,0,7,Wednesday,0
TXN000364,2025-05-12 01:30:00,1082,5425.95,2003,Chennai,Android,transfer,0,1,Monday,0
TXN000365,2025-05-30 10:49:00,1097,6685.47,2000,Kolkata,Android,top-up,0,10,Friday,0
TXN000366,2025-05-05 16:23:00,1027,1518.79,2032,Kolkata,iOS,transfer,0,16,Monday,0
TXN000367,2025-05-18 03:47:00,1078,6670.88,2030,Kolkata,Android,transfer,0,3,Sunday,1
TXN000368,2025-05-21 07:48:00,1002,4119.27,2033,Bangalore,Web,bill,0,7,Wednesday,0
TXN000369,2025-05-17 12:50:00,1022,28646.78,2006,Delhi,Web,top-up,1,12,Saturday,1
TXN000370,2025-05-29 22:19:00,1032,6201.61,2022,Bangalore,iOS,transfer,0,22,Thursday,0
TXN000371,2025-05-10 14:09:00,1072,4066.21,2015,Mumbai,iOS,transfer,0,14,Saturday,1
TXN000372,2025-05-26 17:50:00,1097,8583.61,2002,Delhi,iOS,purchase,0,17,Monday,0
TXN000373,2025-05-13 14:50:00,1081,4765.29,2000,Mumbai,Android,purchase,0,14,Tuesday,0
TXN000374,2025-06-03 04:35:00,1042,6452.62,2036,Delhi,Web,transfer,0,4,Tuesday,0
TXN000375,2025-05-28 08:37:00,1088,9013.72,2036,Kolkata,iOS,transfer,0,8,Wednesday,0
TXN000376,2025-05-08 05:01:00,1035,6847.44,2034,Chennai,Web,transfer,0,5,Thursday,0
TXN000377,2025-05-23 02:36:00,1002,8505.77,2013,Chennai,Android,purchase,0,2,Friday,0
TXN000378,2025-05-20 11:10:00,1072,2999.78,2015,Chennai,iOS,bill,0,11,Tuesday,0
TXN000379,2025-05-23 05:19:00,1088,7400.05,2046,Delhi,Web,bill,0,5,Friday,0
TXN000380,2025-06-01 01:50:00,1009,4376.51,2021,Chennai,Web,purchase,0,1,Sunday,1
TXN000381,2025-05-06 23:46:00,1081,3270.5,2017,Kolkata,iOS,top-up,0,23,Tuesday,0
TXN000382,2025-05-07 16:32:00,1055,9412.02,2011,Chennai,Web,purchase,0,16,Wednesday,0
TXN000383,2025-05-27 02:04:00,1031,6189.97,2045,Delhi,Android,bill,0,2,Tuesday,0
TXN000384,2025-05-23 04:24:00,1081,7119.65,2009,Kolkata,iOS,bill,0,4,Friday,0
TXN000385,2025-05-31 21:22:00,1039,61.9,2028,Bangalore,iOS,transfer,0,21,Saturday,1
TXN000386,2025-06-01 22:42:00,1057,1882.04,2035,Chennai,Web,purchase,0,22,Sunday,1
TXN000387,2025-05-09 03:27:00,1070,905.29,2005,Chennai,Web,bill,0,3,Friday,0
TXN000388,2025-05-22 06:51:00,1052,133.28,2024,Delhi,Web,top-up,0,6,Thursday,0
TXN000389,2025-06-02 15:05:00,1048,1704.13,2010,Mumbai,iOS,bill,0,15,Monday,0
TXN000390,2025-05-13 13:40:00,1021,1467.89,2027,Bangalore,iOS,bill,0,13,Tuesday,0
TXN000391,2025-05-30 00:36:00,1032,778.44,2015,Kolkata,Web,top-up,0,0,Friday,0
TXN000392,2025-05-23 08:39:00,1000,1363.54,2025,Bangalore,Web,purchase,0,8,Friday,0
TXN000393,2025-05-28 21:02:00,1042,3302.12,2027,Chennai,Android,bill,0,21,Wednesday,0
TXN000394,2025-05-15 02:49:00,1025,9473.32,2030,Bangalore,Android,purchase,0,2,Thursday,0
TXN000395,2025-05-30 06:32:00,1088,2921.57,2040,Kolkata,Web,top-up,0,6,Friday,0
TXN000396,2025-05-25 19:33:00,1050,2810.2,2023,Delhi,Web,top-up,0,19,Sunday,1
TXN000397,2025-05-28 22:22:00,1087,5460.83,2049,Chennai,Android,purchase,0,22,Wednesday,0
TXN000398,2025-05-24 13:59:00,1037,2104.39,2044,Delhi,iOS,purchase,0,13,Saturday,1
TXN000399,2025-05-25 16:11:00,1032,3035.3,2042,Mumbai,Web,purchase,0,16,Sunday,1
TXN000400,2025-05-21 14:05:00,1076,748.91,2030,Chennai,iOS,purchase,0,14,Wednesday,0
TXN000401,2025-05-26 09:09:00,1046,7909.3,2044,Chennai,Web,transfer,0,9,Monday,0
TXN000402,2025-05-26 17:31:00,1085,2489.83,2022,Mumbai,Web,transfer,0,17,Monday,0
TXN000403,2025-05-24 11:42:00,1082,6453.86,2025,Bangalore,iOS,transfer,0,11,Saturday,1
TXN000404,2025-05-30 00:45:00,1066,7867.51,2035,Chennai,Web,top-up,1,0,Friday,0
TXN000405,2025-05-15 23:20:00,1098,3917.43,2043,Chennai,Web,top-up,0,23,Thursday,0
TXN000406,2025-06-03 02:52:00,1013,255.38,2018,Kolkata,Android,transfer,0,2,Tuesday,0
TXN000407,2025-06-02 18:36:00,1044,7304.21,2019,Bangalore,iOS,top-up,0,18,Monday,0
TXN000408,2025-05-28 05:13:00,1012,3489.52,2028,Kolkata,iOS,transfer,0,5,Wednesday,0
TXN000409,2025-05-09 09:45:00,1014,8103.76,2001,Bangalore,Web,transfer,0,9,Friday,0
TXN000410,2025-05-08 12:05:00,1094,1651.9,2015,Chennai,Android,top-up,0,12,Thursday,0
TXN000411,2025-05-18 06:19:00,1059,4269.43,2014,Kolkata,Web,top-up,0,6,Sunday,1
TXN000412,2025-05-16 15:43:00,1050,6576.51,2001,Chennai,Android,purchase,0,15,Friday,0
TXN000413,2025-05-30 19:08:00,1090,3894.47,2013,Mumbai,iOS,transfer,0,19,Friday,0
TXN000414,2025-05-12 17:20:00,1068,7997.03,2011,Bangalore,iOS,top-up,0,17,Monday,0
TXN000415,2025-05-06 00:11:00,1062,2630.91,2033,Bangalore,Web,purchase,0,0,Tuesday,0
TXN000416,2025-06-02 23:11:00,1044,5874.18,2022,Kolkata,Web,top-up,0,23,Monday,0
TXN000417,2025-05-14 14:32:00,1038,7062.82,2039,Chennai,Android,top-up,0,14,Wednesday,0
TXN000418,2025-05-27 21:05:00,1014,2393.34,2011,Bangalore,Web,top-up,0,21,Tuesday,0
TXN000419,2025-05-17 21:43:00,1017,4188.21,2036,Kolkata,iOS,top-up,0,21,Saturday,1
TXN000420,2025-05-11 21:03:00,1082,5378.42,2011,Chennai,Android,purchase,0,21,Sunday,1
TXN000421,2025-05-22 20:59:00,1057,1879.11,2039,Delhi,iOS,transfer,0,20,Thursday,0
TXN000422,2025-05-30 21:07:00,1049,1959.33,2035,Chennai,Web,purchase,0,21,Friday,0
TXN000423,2025-05-13 21:14:00,1090,4922.34,2028,Kolkata,Android,transfer,0,21,Tuesday,0
TXN000424,2025-05-21 05:20:00,1028,7960.85,2018,Delhi,iOS,top-up,0,5,Wednesday,0
TXN000425,2025-05-24 13:10:00,1058,1690.41,2036,Kolkata,Web,transfer,0,13,Saturday,1
TXN000426,2025-05-19 10:27:00,1069,2686.21,2023,Chennai,Android,purchase,0,10,Monday,0
TXN000427,2025-05-25 09:50:00,1013,9897.86,2047,Mumbai,iOS,transfer,0,9,Sunday,1
TXN000428,2025-06-02 06:40:00,1011,3492.28,2028,Delhi,Android,top-up,0,6,Monday,0
TXN000429,2025-05-31 06:59:00,1044,5883.36,2045,Chennai,Web,purchase,0,6,Saturday,1
TXN000430,2025-05-21 07:31:00,1026,1400.96,2013,Delhi,Web,bill,0,7,Wednesday,0
TXN000431,2025-05-31 17:55:00,1021,5972.61,2020,Bangalore,iOS,bill,0,17,Saturday,1
TXN000432,2025-05-18 19:43:00,1086,5149.01,2006,Mumbai,iOS,transfer,0,19,Sunday,1
TXN000433,2025-05-26 02:27:00,1016,8671.81,2044,Mumbai,Android,top-up,0,2,Monday,0
TXN000434,2025-05-22 20:52:00,1097,8286.53,2043,Kolkata,iOS,top-up,0,20,Thursday,0
TXN000435,2025-05-21 14:53:00,1053,2694.48,2024,Kolkata,Android,transfer,0,14,Wednesday,0
TXN000436,2025-05-05 13:20:00,1088,7500.53,2023,Kolkata,iOS,bill,0,13,Monday,0
TXN000437,2025-05-22 13:43:00,1093,8690.39,2005,Kolkata,Web,bill,0,13,Thursday,0
TXN000438,2025-05-08 07:04:00,1050,7958.82,2013,Kolkata,Android,purchase,0,7,Thursday,0
TXN000439,2025-05-22 12:37:00,1043,8285.15,2035,Chennai,Android,purchase,0,12,Thursday,0
TXN000440,2025-05-07 02:53:00,1097,8942.61,2003,Delhi,Android,purchase,0,2,Wednesday,0
TXN000441,2025-05-09 04:33:00,1058,18347.93,2000,Kolkata,Android,top-up,1,4,Friday,0
TXN000442,2025-05-08 07:51:00,1035,3025.64,2005,Bangalore,iOS,transfer,0,7,Thursday,0
TXN000443,2025-05-07 18:44:00,1021,9038.96,2003,Kolkata,Web,bill,0,18,Wednesday,0
TXN000444,2025-05-14 07:20:00,1054,7554.77,2041,Delhi,Web,transfer,0,7,Wednesday,0
TXN000445,2025-05-11 15:11:00,1028,9060.2,2033,Kolkata,Android,transfer,1,15,Sunday,1
TXN000446,2025-05-07 05:31:00,1054,8172.92,2044,Mumbai,iOS,transfer,0,5,Wednesday,0
TXN000447,2025-05-08 05:13:00,1013,902.42,2006,Bangalore,iOS,bill,0,5,Thursday,0
TXN000448,2025-05-08 08:04:00,1096,7736.87,2008,Mumbai,Android,transfer,0,8,Thursday,0
TXN000449,2025-05-18 06:02:00,1044,1649.52,2046,Mumbai,Web,top-up,0,6,Sunday,1
TXN000450,2025-05-31 09:36:00,1056,6164.6,2013,Delhi,Android,top-up,0,9,Saturday,1
TXN000451,2025-05-14 19:46:00,1049,5899.84,2022,Kolkata,iOS,top-up,0,19,Wednesday,0
TXN000452,2025-06-03 04:22:00,1031,6449.76,2035,Chennai,Web,bill,0,4,Tuesday,0
TXN000453,2025-05-17 19:04:00,1084,6907.86,2019,Mumbai,Web,top-up,0,19,Saturday,1
TXN000454,2025-05-14 21:37:00,1006,2962.47,2015,Kolkata,iOS,transfer,0,21,Wednesday,0
TXN000455,2025-05-15 10:05:00,1009,6384.44,2033,Delhi,iOS,bill,0,10,Thursday,0
TXN000456,2025-05-08 06:30:00,1072,8609.53,2026,Bangalore,Web,top-up,0,6,Thursday,0
TXN000457,2025-05-23 12:00:00,1098,9544.99,2004,Delhi,Web,transfer,0,12,Friday,0
TXN000458,2025-05-17 14:30:00,1050,9240.8,2032,Bangalore,Web,purchase,1,14,Saturday,1
TXN000459,2025-05-26 05:23:00,1081,4028.75,2034,Chennai,Web,top-up,0,5,Monday,0
TXN000460,2025-05-08 07:28:00,1065,3105.97,2013,Mumbai,Web,bill,0,7,Thursday,0
TXN000461,2025-05-11 01:48:00,1083,6346.6,2043,Delhi,iOS,purchase,0,1,Sunday,1
TXN000462,2025-05-26 08:39:00,1007,8466.22,2015,Delhi,iOS,transfer,0,8,Monday,0
TXN000463,2025-05-13 03:19:00,1039,6092.24,2042,Mumbai,Android,transfer,0,3,Tuesday,0
TXN000464,2025-05-12 08:52:00,1020,7017.98,2031,Bangalore,Web,bill,0,8,Monday,0
TXN000465,2025-05-13 08:20:00,1099,1278.04,2017,Delhi,Android,bill,0,8,Tuesday,0
TXN000466,2025-05-20 02:03:00,1008,2727.09,2016,Chennai,Web,transfer,0,2,Tuesday,0
TXN000467,2025-05-14 07:28:00,1007,5112.71,2031,Chennai,Android,bill,0,7,Wednesday,0
TXN000468,2025-05-20 04:36:00,1073,7735.56,2043,Delhi,Android,transfer,0,4,Tuesday,0
TXN000469,2025-05-25 16:13:00,1031,8630.66,2002,Kolkata,iOS,purchase,0,16,Sunday,1
TXN000470,2025-05-23 04:07:00,1004,1797.82,2035,Kolkata,Android,bill,0,4,Friday,0
TXN000471,2025-05-25 12:34:00,1040,9159.39,2017,Delhi,Web,bill,0,12,Sunday,1
TXN000472,2025-05-28 14:19:00,1006,6736.52,2011,Mumbai,Web,transfer,0,14,Wednesday,0
TXN000473,2025-05-19 14:48:00,1059,698.58,2018,Bangalore,iOS,transfer,0,14,Monday,0
TXN000474,2025-05-27 12:11:00,1025,89.61,2018,Chennai,iOS,top-up,0,12,Tuesday,0
TXN000475,2025-05-10 20:30:00,1063,5920.99,2049,Mumbai,Web,top-up,0,20,Saturday,1
TXN000476,2025-06-02 17:34:00,1003,9324.65,2014,Chennai,iOS,transfer,0,17,Monday,0
TXN000477,2025-05-17 23:40:00,1084,24.61,2024,Bangalore,Android,top-up,0,23,Saturday,1
TXN000478,2025-05-28 04:41:00,1062,2389.29,2003,Mumbai,Web,bill,0,4,Wednesday,0
TXN000479,2025-05-10 20:19:00,1066,9213.53,2026,Bangalore,iOS,transfer,0,20,Saturday,1
TXN000480,2025-05-16 14:12:00,1081,5059.22,2025,Delhi,Web,transfer,0,14,Friday,0
TXN000481,2025-05-17 07:37:00,1030,9642.54,2018,Bangalore,iOS,purchase,0,7,Saturday,1
TXN000482,2025-05-22 12:16:00,1040,7356.18,2028,Bangalore,Android,transfer,0,12,Thursday,0
TXN000483,2025-05-13 05:27:00,1098,1369.76,2037,Delhi,Android,transfer,0,5,Tuesday,0
TXN000484,2025-05-18 09:10:00,1052,4665.89,2007,Chennai,iOS,top-up,0,9,Sunday,1
TXN000485,2025-06-01 23:33:00,1015,4638.83,2005,Mumbai,Web,bill,0,23,Sunday,1
TXN000486,2025-05-05 09:12:00,1005,6971.81,2013,Bangalore,Android,transfer,0,9,Monday,0
TXN000487,2025-05-24 17:41:00,1050,9684.32,2032,Delhi,Web,bill,0,17,Saturday,1
TXN000488,2025-05-28 21:08:00,1003,9906.86,2025,Kolkata,Web,top-up,0,21,Wednesday,0
TXN000489,2025-05-21 20:32:00,1017,1028.05,2007,Delhi,Android,top-up,0,20,Wednesday,0
TXN000490,2025-06-02 05:12:00,1047,8238.5,2043,Delhi,Web,bill,0,5,Monday,0
TXN000491,2025-05-08 12:45:00,1008,759.12,2012,Kolkata,Android,transfer,0,12,Thursday,0
TXN000492,2025-05-30 07:31:00,1042,8295.27,2007,Delhi,iOS,transfer,0,7,Friday,0
TXN000493,2025-05-14 01:12:00,1092,5743.1,2025,Kolkata,Android,purchase,0,1,Wednesday,0
TXN000494,2025-05-16 19:01:00,1027,1736.34,2011,Bangalore,iOS,purchase,0,19,Friday,0
TXN000495,2025-05-29 13:12:00,1079,356.15,2039,Mumbai,Web,bill,0,13,Thursday,0
TXN000496,2025-05-22 09:12:00,1061,8828.96,2003,Delhi,iOS,purchase,0,9,Thursday,0
TXN000497,2025-05-20 21:42:00,1067,2002.58,2015,Chennai,Android,purchase,0,21,Tuesday,0
TXN000498,2025-05-10 21:16:00,1069,3597.53,2031,Bangalore,Web,bill,0,21,Saturday,1
TXN000499,2025-05-24 23:31:00,1040,1806.36,2038,Mumbai,Android,bill,0,23,Saturday,1
TXN000500,2025-05-11 02:19:00,1067,9915.4,2022,Chennai,Android,top-up,0,2,Sunday,1
TXN000501,2025-05-09 11:33:00,1034,6572.08,2034,Delhi,Android,purchase,0,11,Friday,0
TXN000502,2025-05-21 12:36:00,1022,8393.83,2011,Mumbai,Web,bill,0,12,Wednesday,0
TXN000503,2025-06-01 02:17:00,1075,6979.29,2001,Bangalore,Web,top-up,0,2,Sunday,1
TXN000504,2025-05-21 17:58:00,1063,1890.45,2034,Bangalore,Android,purchase,0,17,Wednesday,0
TXN000505,2025-05-17 17:15:00,1077,571.12,2014,Delhi,Web,purchase,0,17,Saturday,1
TXN000506,2025-06-01 22:57:00,1016,19317.87,2021,Mumbai,iOS,transfer,1,22,Sunday,1
TXN000507,2025-05-09 20:43:00,1018,5870.23,2049,Delhi,Web,bill,0,20,Friday,0
TXN000508,2025-05-26 10:15:00,1084,3742.17,2025,Chennai,Android,bill,0,10,Monday,0
TXN000509,2025-05-29 21:42:00,1020,1373.15,2046,Kolkata,Web,purchase,0,21,Thursday,0
TXN000510,2025-05-21 19:33:00,1071,1750.28,2044,Chennai,iOS,top-up,0,19,Wednesday,0
TXN000511,2025-05-17 08:44:00,1048,8146.4,2019,Bangalore,Android,top-up,0,8,Saturday,1
TXN000512,2025-05-08 07:54:00,1073,9488.39,2025,Chennai,Android,top-up,0,7,Thursday,0
TXN000513,2025-06-03 01:28:00,1078,9211.17,2014,Chennai,Android,purchase,0,1,Tuesday,0
TXN000514,2025-05-27 16:27:00,1030,7455.98,2022,Bangalore,Android,transfer,0,16,Tuesday,0
TXN000515,2025-05-10 16:46:00,1093,6703.55,2021,Kolkata,Android,bill,0,16,Saturday,1
TXN000516,2025-06-02 17:00:00,1044,6934.83,2016,Delhi,Web,transfer,0,17,Monday,0
TXN000517,2025-05-06 07:37:00,1053,4387.82,2010,Kolkata,iOS,purchase,0,7,Tuesday,0
TXN000518,2025-05-09 18:09:00,1061,3759.72,2036,Mumbai,Android,purchase,0,18,Friday,0
